FL_DATE,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,ARR_DELAY
11/20/2022,"New York, NY","Orlando, FL",Florida,-2,25
11/20/2022,"New York, NY","Orlando, FL",Florida,-1,-1
11/20/2022,"New York, NY","Orlando, FL",Florida,-1,2
11/20/2022,"New York, NY","Orlando, FL",Florida,-1,26
11/20/2022,"New York, NY","Orlando, FL",Florida,7,17
11/20/2022,"New York, NY","Orlando, FL",Florida,25,43
11/20/2022,"New York, NY","Orlando, FL",Florida,57,69
11/20/2022,"New York, NY","Orlando, FL",Florida,68,95
11/20/2022,"New York, NY","Orlando, FL",Florida,90,138
11/20/2022,"New York, NY","Orlando, FL",Florida,175,195
11/20/2022,"New York, NY","Orlando, FL",Florida,175,214
11/20/2022,"New York, NY","Orlando, FL",Florida,253,278
11/20/2022,"New York, NY","Miami, FL",Florida,-10,50
11/20/2022,"New York, NY","Miami, FL",Florida,-8,16
11/20/2022,"New York, NY","Miami, FL",Florida,-7,30
11/20/2022,"New York, NY","Miami, FL",Florida,-6,32
11/20/2022,"New York, NY","Miami, FL",Florida,-5,21
11/20/2022,"New York, NY","Miami, FL",Florida,-4,34
11/20/2022,"New York, NY","Miami, FL",Florida,-3,19
11/20/2022,"New York, NY","Miami, FL",Florida,-3,23
11/20/2022,"New York, NY","Miami, FL",Florida,-1,5
11/20/2022,"New York, NY","Miami, FL",Florida,3,13
11/20/2022,"New York, NY","Miami, FL",Florida,6,31
11/20/2022,"New York, NY","Miami, FL",Florida,8,66
11/20/2022,"New York, NY","Miami, FL",Florida,9,64
11/20/2022,"New York, NY","Miami, FL",Florida,19,46
11/20/2022,"New York, NY","Miami, FL",Florida,20,52
11/20/2022,"New York, NY","Miami, FL",Florida,21,66
11/20/2022,"New York, NY","Miami, FL",Florida,22,22
11/20/2022,"New York, NY","Miami, FL",Florida,56,65
11/20/2022,"New York, NY","Milwaukee, WI",Wisconsin,5,20
11/20/2022,"New York, NY","Milwaukee, WI",Wisconsin,193,192
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,-6,9
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,-6,19
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,-5,2
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,-4,7
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,59,74
11/20/2022,"New York, NY","Minneapolis, MN",Minnesota,208,220
11/20/2022,"New York, NY","New Orleans, LA",Louisiana,-4,28
11/20/2022,"New York, NY","New Orleans, LA",Louisiana,7,42
11/20/2022,"New York, NY","New Orleans, LA",Louisiana,60,86
11/20/2022,"New York, NY","Ontario, CA",California,47,22
11/20/2022,"New York, NY","Chicago, IL",Illinois,NA,NA
11/20/2022,"New York, NY","Chicago, IL",Illinois,-4,-20
11/20/2022,"New York, NY","Chicago, IL",Illinois,-3,-9
11/20/2022,"New York, NY","Chicago, IL",Illinois,-2,2
11/20/2022,"New York, NY","Chicago, IL",Illinois,-1,-8
11/20/2022,"New York, NY","Chicago, IL",Illinois,12,32
11/20/2022,"New York, NY","Chicago, IL",Illinois,16,27
11/20/2022,"New York, NY","Chicago, IL",Illinois,31,29
11/20/2022,"New York, NY","Chicago, IL",Illinois,36,43
11/20/2022,"New York, NY","Norfolk, VA",Virginia,-9,14
11/20/2022,"New York, NY","Norfolk, VA",Virginia,-8,-10
11/20/2022,"New York, NY","Norfolk, VA",Virginia,0,-5
11/20/2022,"New York, NY","Norfolk, VA",Virginia,1,0
11/20/2022,"New York, NY","Norfolk, VA",Virginia,12,30
11/20/2022,"New York, NY","Norfolk, VA",Virginia,83,59
11/20/2022,"New York, NY","Worcester, MA",Massachusetts,-7,-15
11/20/2022,"New York, NY","Worcester, MA",Massachusetts,-1,17
11/20/2022,"New York, NY","Worcester, MA",Massachusetts,50,65
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,-6,17
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,0,17
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,11,57
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,17,61
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,22,42
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,32,42
11/20/2022,"New York, NY","West Palm Beach/Palm Beach, FL",Florida,196,194
11/20/2022,"New York, NY","Portland, OR",Oregon,3,-12
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,-5,3
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,3,-9
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,24,29
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,28,3
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,36,25
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,72,41
11/20/2022,"New York, NY","Phoenix, AZ",Arizona,127,120
11/20/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-7,14
11/20/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-3,-4
11/20/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-1,-3
11/20/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-1,20
11/20/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,35,61
11/20/2022,"New York, NY","Ponce, PR",Puerto Rico,141,132
11/20/2022,"New York, NY","Palm Springs, CA",California,139,145
11/20/2022,"New York, NY","Portland, ME",Maine,-7,-9
11/20/2022,"New York, NY","Portland, ME",Maine,-5,30
11/20/2022,"New York, NY","Portland, ME",Maine,-4,16
11/20/2022,"New York, NY","Portland, ME",Maine,6,-2
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-8,-9
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-7,-20
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-5,19
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-1,16
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,0,0
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,1,2
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,2,17
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,5,17
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,29,37
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,63,65
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,67,80
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,69,72
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,119,120
11/20/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,144,145
11/20/2022,"New York, NY","Richmond, VA",Virginia,-4,0
11/20/2022,"New York, NY","Richmond, VA",Virginia,-1,10
11/20/2022,"New York, NY","Richmond, VA",Virginia,14,24
11/20/2022,"New York, NY","Reno, NV",Nevada,3,-9
11/20/2022,"New York, NY","Rochester, NY",New York,-8,12
11/20/2022,"New York, NY","Rochester, NY",New York,-4,8
11/20/2022,"New York, NY","Rochester, NY",New York,-1,67
11/20/2022,"New York, NY","Rochester, NY",New York,7,9
11/20/2022,"New York, NY","Rochester, NY",New York,108,94
11/20/2022,"New York, NY","Rochester, NY",New York,145,154
11/20/2022,"New York, NY","Fort Myers, FL",Florida,-2,24
11/20/2022,"New York, NY","Fort Myers, FL",Florida,0,27
11/20/2022,"New York, NY","Fort Myers, FL",Florida,2,54
11/20/2022,"New York, NY","Fort Myers, FL",Florida,32,61
11/20/2022,"New York, NY","Fort Myers, FL",Florida,63,85
11/20/2022,"New York, NY","San Diego, CA",California,-6,-6
11/20/2022,"New York, NY","San Diego, CA",California,-5,2
11/20/2022,"New York, NY","San Diego, CA",California,-3,-15
11/20/2022,"New York, NY","San Diego, CA",California,-1,44
11/20/2022,"New York, NY","San Diego, CA",California,9,-6
11/20/2022,"New York, NY","San Diego, CA",California,9,0
11/20/2022,"New York, NY","San Diego, CA",California,19,-9
11/20/2022,"New York, NY","San Diego, CA",California,85,82
11/20/2022,"New York, NY","San Antonio, TX",Texas,15,14
11/20/2022,"New York, NY","Savannah, GA",Georgia,-7,40
11/20/2022,"New York, NY","Savannah, GA",Georgia,-5,34
11/20/2022,"New York, NY","Savannah, GA",Georgia,9,23
11/20/2022,"New York, NY","Savannah, GA",Georgia,14,39
11/20/2022,"New York, NY","Savannah, GA",Georgia,30,29
11/20/2022,"New York, NY","Seattle, WA",Washington,-12,-34
11/20/2022,"New York, NY","Seattle, WA",Washington,-7,-22
11/20/2022,"New York, NY","Seattle, WA",Washington,-6,-20
11/20/2022,"New York, NY","Seattle, WA",Washington,-5,-12
11/20/2022,"New York, NY","Seattle, WA",Washington,-4,-11
11/20/2022,"New York, NY","Seattle, WA",Washington,-2,-12
11/20/2022,"New York, NY","Seattle, WA",Washington,-1,-18
11/20/2022,"New York, NY","Seattle, WA",Washington,-1,-10
11/20/2022,"New York, NY","Seattle, WA",Washington,20,18
11/20/2022,"New York, NY","Seattle, WA",Washington,39,28
11/20/2022,"New York, NY","San Francisco, CA",California,-14,-31
11/20/2022,"New York, NY","San Francisco, CA",California,-8,-29
11/20/2022,"New York, NY","San Francisco, CA",California,-6,-34
11/20/2022,"New York, NY","San Francisco, CA",California,-6,-21
11/20/2022,"New York, NY","San Francisco, CA",California,-6,-16
11/20/2022,"New York, NY","San Francisco, CA",California,-5,-3
11/20/2022,"New York, NY","San Francisco, CA",California,-3,-30
11/20/2022,"New York, NY","San Francisco, CA",California,-1,-22
11/20/2022,"New York, NY","San Francisco, CA",California,-1,9
11/20/2022,"New York, NY","San Francisco, CA",California,1,-24
11/20/2022,"New York, NY","San Francisco, CA",California,3,-10
11/20/2022,"New York, NY","San Francisco, CA",California,3,-4
11/20/2022,"New York, NY","San Francisco, CA",California,4,-24
11/20/2022,"New York, NY","San Francisco, CA",California,6,-16
11/20/2022,"New York, NY","San Francisco, CA",California,6,-5
11/20/2022,"New York, NY","San Francisco, CA",California,10,30
11/20/2022,"New York, NY","San Francisco, CA",California,16,0
11/20/2022,"New York, NY","San Francisco, CA",California,24,23
11/20/2022,"New York, NY","San Francisco, CA",California,35,-10
11/20/2022,"New York, NY","San Francisco, CA",California,36,9
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,-4,8
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,0,9
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,0,33
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,6,10
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,7,21
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,9,12
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,62,54
11/20/2022,"New York, NY","San Juan, PR",Puerto Rico,111,128
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,-4,-18
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,-3,-25
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,-3,-15
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,-1,-18
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,9,0
11/20/2022,"New York, NY","Salt Lake City, UT",Utah,42,33
11/20/2022,"New York, NY","Sacramento, CA",California,331,311
11/20/2022,"New York, NY","Santa Ana, CA",California,-4,-9
11/20/2022,"New York, NY","Sarasota/Bradenton, FL",Florida,-7,21
11/20/2022,"New York, NY","Sarasota/Bradenton, FL",Florida,12,36
11/20/2022,"New York, NY","Charlotte Amalie, VI",U.S. Virgin Islands,36,28
11/20/2022,"New York, NY","Syracuse, NY",New York,-2,20
11/20/2022,"New York, NY","Syracuse, NY",New York,-1,3
11/20/2022,"New York, NY","Syracuse, NY",New York,-1,7
11/20/2022,"New York, NY","Syracuse, NY",New York,6,16
11/20/2022,"New York, NY","Syracuse, NY",New York,127,153
11/20/2022,"New York, NY","Syracuse, NY",New York,138,138
11/20/2022,"New York, NY","Tampa, FL",Florida,-2,19
11/20/2022,"New York, NY","Tampa, FL",Florida,-1,8
11/20/2022,"New York, NY","Tampa, FL",Florida,10,45
11/20/2022,"New York, NY","Tampa, FL",Florida,12,58
11/20/2022,"New York, NY","Tampa, FL",Florida,17,4
11/20/2022,"New York, NY","Tampa, FL",Florida,37,60
11/20/2022,"New York, NY","Tampa, FL",Florida,46,65
11/20/2022,"New York, NY","Tampa, FL",Florida,94,119
11/20/2022,"New York, NY","Albany, NY",New York,32,24
11/20/2022,"New York, NY","Albany, NY",New York,75,69
11/20/2022,"New York, NY","Albany, NY",New York,114,92
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-5,-18
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-4,-6
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-2,-17
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-2,-15
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-1,-10
11/20/2022,"New York, NY","Atlanta, GA",Georgia,-1,2
11/20/2022,"New York, NY","Atlanta, GA",Georgia,3,-14
11/20/2022,"New York, NY","Atlanta, GA",Georgia,5,8
11/20/2022,"New York, NY","Atlanta, GA",Georgia,11,2
11/20/2022,"New York, NY","Atlanta, GA",Georgia,15,33
11/20/2022,"New York, NY","Atlanta, GA",Georgia,26,-2
11/20/2022,"New York, NY","Atlanta, GA",Georgia,39,15
11/20/2022,"New York, NY","Atlanta, GA",Georgia,42,27
11/20/2022,"New York, NY","Atlanta, GA",Georgia,43,9
11/20/2022,"New York, NY","Atlanta, GA",Georgia,51,40
11/20/2022,"New York, NY","Atlanta, GA",Georgia,71,66
11/20/2022,"New York, NY","Atlanta, GA",Georgia,74,47
11/20/2022,"New York, NY","Atlanta, GA",Georgia,93,84
11/20/2022,"New York, NY","Atlanta, GA",Georgia,103,101
11/20/2022,"New York, NY","Atlanta, GA",Georgia,107,87
11/20/2022,"New York, NY","Atlanta, GA",Georgia,120,110
11/20/2022,"New York, NY","Asheville, NC",North Carolina,-8,10
11/20/2022,"New York, NY","Asheville, NC",North Carolina,-7,-7
11/20/2022,"New York, NY","Asheville, NC",North Carolina,101,89
11/20/2022,"New York, NY","Hartford, CT",Connecticut,8,5
11/20/2022,"New York, NY","Hartford, CT",Connecticut,68,69
11/20/2022,"New York, NY","Hartford, CT",Connecticut,101,89
11/20/2022,"New York, NY","Bangor, ME",Maine,58,43
11/20/2022,"New York, NY","Bangor, ME",Maine,65,54
11/20/2022,"New York, NY","Bangor, ME",Maine,124,113
11/20/2022,"New York, NY","Birmingham, AL",Alabama,82,79
11/20/2022,"New York, NY","Nashville, TN",Tennessee,-8,0
11/20/2022,"New York, NY","Nashville, TN",Tennessee,-3,-10
11/20/2022,"New York, NY","Nashville, TN",Tennessee,-2,-16
11/20/2022,"New York, NY","Nashville, TN",Tennessee,-2,-3
11/20/2022,"New York, NY","Nashville, TN",Tennessee,7,19
11/20/2022,"New York, NY","Nashville, TN",Tennessee,17,4
11/20/2022,"New York, NY","Nashville, TN",Tennessee,31,47
11/20/2022,"New York, NY","Nashville, TN",Tennessee,34,52
11/20/2022,"New York, NY","Nashville, TN",Tennessee,46,111
11/20/2022,"New York, NY","Nashville, TN",Tennessee,94,85
11/20/2022,"New York, NY","Nashville, TN",Tennessee,118,105
11/20/2022,"New York, NY","Nashville, TN",Tennessee,127,111
11/20/2022,"New York, NY","Nashville, TN",Tennessee,153,156
11/20/2022,"New York, NY","Nashville, TN",Tennessee,404,400
11/20/2022,"New York, NY","Boston, MA",Massachusetts,NA,NA
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-12,-25
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-10,-23
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-10,-20
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-9,-15
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-7,-2
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-4,4
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-3,-15
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-2,-18
11/20/2022,"New York, NY","Boston, MA",Massachusetts,-2,-15
11/20/2022,"New York, NY","Boston, MA",Massachusetts,5,-11
11/20/2022,"New York, NY","Boston, MA",Massachusetts,8,-2
11/20/2022,"New York, NY","Boston, MA",Massachusetts,11,-10
11/20/2022,"New York, NY","Boston, MA",Massachusetts,37,15
11/20/2022,"New York, NY","Boston, MA",Massachusetts,43,31
11/20/2022,"New York, NY","Boston, MA",Massachusetts,45,33
11/20/2022,"New York, NY","Boston, MA",Massachusetts,52,38
11/20/2022,"New York, NY","Boston, MA",Massachusetts,77,64
11/20/2022,"New York, NY","Boston, MA",Massachusetts,78,74
11/20/2022,"New York, NY","Boston, MA",Massachusetts,87,77
11/20/2022,"New York, NY","Boston, MA",Massachusetts,87,79
11/20/2022,"New York, NY","Boston, MA",Massachusetts,91,70
11/20/2022,"New York, NY","Boston, MA",Massachusetts,95,97
11/20/2022,"New York, NY","Boston, MA",Massachusetts,103,89
11/20/2022,"New York, NY","Boston, MA",Massachusetts,167,158
11/20/2022,"New York, NY","Burlington, VT",Vermont,83,68
11/20/2022,"New York, NY","Burlington, VT",Vermont,134,117
11/20/2022,"New York, NY","Buffalo, NY",New York,8,51
11/20/2022,"New York, NY","Buffalo, NY",New York,27,19
11/20/2022,"New York, NY","Buffalo, NY",New York,95,85
11/20/2022,"New York, NY","Buffalo, NY",New York,131,181
11/20/2022,"New York, NY","Columbia, SC",South Carolina,143,150
11/20/2022,"New York, NY","Charlottesville, VA",Virginia,48,44
11/20/2022,"New York, NY","Charlottesville, VA",Virginia,109,105
11/20/2022,"New York, NY","Charlottesville, VA",Virginia,155,146
11/20/2022,"New York, NY","Charleston, SC",South Carolina,NA,NA
11/20/2022,"New York, NY","Charleston, SC",South Carolina,-7,-5
11/20/2022,"New York, NY","Charleston, SC",South Carolina,77,79
11/20/2022,"New York, NY","Charleston, SC",South Carolina,86,88
11/20/2022,"New York, NY","Charleston, SC",South Carolina,93,91
11/20/2022,"New York, NY","Charleston, SC",South Carolina,104,98
11/20/2022,"New York, NY","Cleveland, OH",Ohio,-1,-11
11/20/2022,"New York, NY","Cleveland, OH",Ohio,-1,3
11/20/2022,"New York, NY","Cleveland, OH",Ohio,15,6
11/20/2022,"New York, NY","Cleveland, OH",Ohio,16,13
11/20/2022,"New York, NY","Cleveland, OH",Ohio,96,107
11/20/2022,"New York, NY","Cleveland, OH",Ohio,147,131
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-10,-4
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-9,-11
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-7,-18
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-5,0
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-4,-15
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,-3,-7
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,0,7
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,9,6
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,73,68
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,90,87
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,117,94
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,122,111
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,189,201
11/20/2022,"New York, NY","Charlotte, NC",North Carolina,270,275
11/20/2022,"New York, NY","Columbus, OH",Ohio,-12,-13
11/20/2022,"New York, NY","Columbus, OH",Ohio,-6,-16
11/20/2022,"New York, NY","Columbus, OH",Ohio,-3,-9
11/20/2022,"New York, NY","Columbus, OH",Ohio,4,-4
11/20/2022,"New York, NY","Columbus, OH",Ohio,30,40
11/20/2022,"New York, NY","Columbus, OH",Ohio,49,49
11/20/2022,"New York, NY","Columbus, OH",Ohio,103,101
11/20/2022,"New York, NY","Columbus, OH",Ohio,106,99
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,-9,-1
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,-5,22
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,-4,-16
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,78,70
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,125,132
11/20/2022,"New York, NY","Cincinnati, OH",Kentucky,131,111
11/20/2022,"New York, NY","Dallas, TX",Texas,-1,-9
11/20/2022,"New York, NY","Dallas, TX",Texas,-1,0
11/20/2022,"New York, NY","Dallas, TX",Texas,94,81
11/20/2022,"New York, NY","Dallas, TX",Texas,154,130
11/20/2022,"New York, NY","Dayton, OH",Ohio,-10,-1
11/20/2022,"New York, NY","Dayton, OH",Ohio,-2,-9
11/20/2022,"New York, NY","Washington, DC",Virginia,-10,-25
11/20/2022,"New York, NY","Washington, DC",Virginia,-9,-21
11/20/2022,"New York, NY","Washington, DC",Virginia,-8,-17
11/20/2022,"New York, NY","Washington, DC",Virginia,-5,-29
11/20/2022,"New York, NY","Washington, DC",Virginia,-5,-12
11/20/2022,"New York, NY","Washington, DC",Virginia,-5,-4
11/20/2022,"New York, NY","Washington, DC",Virginia,-2,-23
11/20/2022,"New York, NY","Washington, DC",Virginia,20,9
11/20/2022,"New York, NY","Washington, DC",Virginia,20,13
11/20/2022,"New York, NY","Washington, DC",Virginia,34,17
11/20/2022,"New York, NY","Washington, DC",Virginia,45,25
11/20/2022,"New York, NY","Washington, DC",Virginia,45,43
11/20/2022,"New York, NY","Washington, DC",Virginia,55,31
11/20/2022,"New York, NY","Washington, DC",Virginia,71,66
11/20/2022,"New York, NY","Washington, DC",Virginia,79,71
11/20/2022,"New York, NY","Washington, DC",Virginia,86,77
11/20/2022,"New York, NY","Washington, DC",Virginia,96,81
11/20/2022,"New York, NY","Washington, DC",Virginia,101,77
11/20/2022,"New York, NY","Washington, DC",Virginia,106,92
11/20/2022,"New York, NY","Washington, DC",Virginia,109,85
11/20/2022,"New York, NY","Washington, DC",Virginia,127,116
11/20/2022,"New York, NY","Denver, CO",Colorado,-6,-16
11/20/2022,"New York, NY","Denver, CO",Colorado,-5,-40
11/20/2022,"New York, NY","Denver, CO",Colorado,-4,-12
11/20/2022,"New York, NY","Denver, CO",Colorado,-3,-24
11/20/2022,"New York, NY","Denver, CO",Colorado,-2,-24
11/20/2022,"New York, NY","Denver, CO",Colorado,-2,-13
11/20/2022,"New York, NY","Denver, CO",Colorado,-1,-22
11/20/2022,"New York, NY","Denver, CO",Colorado,-1,-21
11/20/2022,"New York, NY","Denver, CO",Colorado,7,-5
11/20/2022,"New York, NY","Denver, CO",Colorado,40,9
11/20/2022,"New York, NY","Denver, CO",Colorado,41,22
11/20/2022,"New York, NY","Denver, CO",Colorado,66,26
11/20/2022,"New York, NY","Denver, CO",Colorado,97,57
11/20/2022,"New York, NY","Denver, CO",Colorado,98,57
11/20/2022,"New York, NY","Denver, CO",Colorado,132,108
11/20/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-4,-8
11/20/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-3,-29
11/20/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-2,6
11/20/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-1,-14
11/20/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,0,-13
